name,url
Biped,https://www.metacritic.com/game/playstation-4/biped
Coffee Talk,https://www.metacritic.com/game/playstation-4/coffee-talk
Fairy Tail,https://www.metacritic.com/game/pc/fairy-tail
Monster Energy Supercross - The Official Videogame 3,https://www.metacritic.com/game/playstation-4/monster-energy-supercross---the-official-videogame-3
Star Wars Episode I: Racer,https://www.metacritic.com/game/switch/star-wars-episode-i-racer
Pokemon Sword / Shield: The Isle of Armor,https://www.metacritic.com/game/switch/pokemon-sword-shield-the-isle-of-armor
One Piece: Pirate Warriors 4,https://www.metacritic.com/game/switch/one-piece-pirate-warriors-4
Fallout 76: Wastelanders,https://www.metacritic.com/game/pc/fallout-76-wastelanders
SpongeBob SquarePants: Battle for Bikini Bottom - Rehydrated,https://www.metacritic.com/game/pc/spongebob-squarepants-battle-for-bikini-bottom---rehydrated
Destroy All Humans!,https://www.metacritic.com/game/playstation-4/destroy-all-humans!
West of Dead,https://www.metacritic.com/game/pc/west-of-dead
Twin Breaker: A Sacred Symbols Adventure,https://www.metacritic.com/game/playstation-4/twin-breaker-a-sacred-symbols-adventure
AO Tennis 2,https://www.metacritic.com/game/xbox-one/ao-tennis-2
Edna & Harvey: The Breakout - 10th Anniversary Edition,https://www.metacritic.com/game/playstation-4/edna-harvey-the-breakout---10th-anniversary-edition
Exit the Gungeon,https://www.metacritic.com/game/switch/exit-the-gungeon
Psikyo Shooting Stars Alpha,https://www.metacritic.com/game/switch/psikyo-shooting-stars-alpha
AO Tennis 2,https://www.metacritic.com/game/playstation-4/ao-tennis-2
SIMULACRA 2,https://www.metacritic.com/game/pc/simulacra-2
NASCAR Heat 5,https://www.metacritic.com/game/xbox-one/nascar-heat-5
Romance of the Three Kingdoms XIV,https://www.metacritic.com/game/playstation-4/romance-of-the-three-kingdoms-xiv
Destroy All Humans!,https://www.metacritic.com/game/xbox-one/destroy-all-humans!
SpongeBob SquarePants: Battle for Bikini Bottom - Rehydrated,https://www.metacritic.com/game/playstation-4/spongebob-squarepants-battle-for-bikini-bottom---rehydrated
Maneater,https://www.metacritic.com/game/playstation-4/maneater
Ninjala,https://www.metacritic.com/game/switch/ninjala
Pokemon Mystery Dungeon: Rescue Team DX,https://www.metacritic.com/game/switch/pokemon-mystery-dungeon-rescue-team-dx
The Shattering,https://www.metacritic.com/game/pc/the-shattering
My Hero One's Justice 2,https://www.metacritic.com/game/playstation-4/my-hero-ones-justice-2
Curious Expedition,https://www.metacritic.com/game/switch/curious-expedition
GORN,https://www.metacritic.com/game/playstation-4/gorn
Snack World: The Dungeon Crawl Gold,https://www.metacritic.com/game/switch/snack-world-the-dungeon-crawl-gold
Star Wars Jedi Knight: Jedi Academy,https://www.metacritic.com/game/switch/star-wars-jedi-knight-jedi-academy
Golf With Your Friends,https://www.metacritic.com/game/xbox-one/golf-with-your-friends
Darius Cozmic Collection: Console,https://www.metacritic.com/game/playstation-4/darius-cozmic-collection-console
Rock of Ages 3: Make & Break,https://www.metacritic.com/game/switch/rock-of-ages-3-make-break
Red Wings: Aces of the Sky,https://www.metacritic.com/game/switch/red-wings-aces-of-the-sky
Daymare: 1998,https://www.metacritic.com/game/xbox-one/daymare-1998
Exit the Gungeon,https://www.metacritic.com/game/pc/exit-the-gungeon
Fledgling Heroes,https://www.metacritic.com/game/switch/fledgling-heroes
The Blind Prophet,https://www.metacritic.com/game/pc/the-blind-prophet
Fairy Tail,https://www.metacritic.com/game/switch/fairy-tail
Rocket Arena,https://www.metacritic.com/game/playstation-4/rocket-arena
