name,url
World of Warcraft: Cataclysm,https://www.metacritic.com/game/pc/world-of-warcraft-cataclysm
World of Goo,https://www.metacritic.com/game/pc/world-of-goo
Spelunky,https://www.metacritic.com/game/pc/spelunky
Black & White,https://www.metacritic.com/game/pc/black-white
Portal,https://www.metacritic.com/game/pc/portal
Tetris Effect,https://www.metacritic.com/game/pc/tetris-effect
NHL 2001,https://www.metacritic.com/game/pc/nhl-2001
Stephen's Sausage Roll,https://www.metacritic.com/game/pc/stephens-sausage-roll
Tony Hawk's Pro Skater 3,https://www.metacritic.com/game/pc/tony-hawks-pro-skater-3
Deus Ex,https://www.metacritic.com/game/pc/deus-ex
Half-Life 2: Episode Two,https://www.metacritic.com/game/pc/half-life-2-episode-two
Braid,https://www.metacritic.com/game/pc/braid
The Chronicles of Riddick: Escape From Butcher Bay - Developer's Cut,https://www.metacritic.com/game/pc/the-chronicles-of-riddick-escape-from-butcher-bay---developers-cut
Sid Meier's Civilization III,https://www.metacritic.com/game/pc/sid-meiers-civilization-iii
Silent Hunter III,https://www.metacritic.com/game/pc/silent-hunter-iii
Bayonetta,https://www.metacritic.com/game/pc/bayonetta
Sid Meier's Civilization V,https://www.metacritic.com/game/pc/sid-meiers-civilization-v
Falcon 4.0: Allied Force,https://www.metacritic.com/game/pc/falcon-40-allied-force
Deus Ex: Human Revolution,https://www.metacritic.com/game/pc/deus-ex-human-revolution
Flight Simulator 2002,https://www.metacritic.com/game/pc/flight-simulator-2002
Brothers: A Tale of Two Sons,https://www.metacritic.com/game/pc/brothers-a-tale-of-two-sons
Dota 2,https://www.metacritic.com/game/pc/dota-2
Guild Wars 2,https://www.metacritic.com/game/pc/guild-wars-2
Freedom Force,https://www.metacritic.com/game/pc/freedom-force
Into the Breach,https://www.metacritic.com/game/pc/into-the-breach
GTR 2,https://www.metacritic.com/game/pc/gtr-2
Grand Theft Auto IV,https://www.metacritic.com/game/pc/grand-theft-auto-iv
Total War: Shogun 2,https://www.metacritic.com/game/pc/total-war-shogun-2
Empire: Total War,https://www.metacritic.com/game/pc/empire-total-war
Kentucky Route Zero - Act IV,https://www.metacritic.com/game/pc/kentucky-route-zero---act-iv
Command & Conquer: Red Alert,https://www.metacritic.com/game/pc/command-conquer-red-alert
The Witcher 3: Wild Hunt - Hearts of Stone,https://www.metacritic.com/game/pc/the-witcher-3-wild-hunt---hearts-of-stone
Star Wars Jedi Knight II: Jedi Outcast,https://www.metacritic.com/game/pc/star-wars-jedi-knight-ii-jedi-outcast
Resident Evil 2,https://www.metacritic.com/game/pc/resident-evil-2
The Walking Dead: A Telltale Games Series,https://www.metacritic.com/game/pc/the-walking-dead-a-telltale-games-series
Age of Mythology,https://www.metacritic.com/game/pc/age-of-mythology
Sacrifice,https://www.metacritic.com/game/pc/sacrifice
Dark Souls III,https://www.metacritic.com/game/pc/dark-souls-iii
Pillars of Eternity,https://www.metacritic.com/game/pc/pillars-of-eternity
The Elder Scrolls III: Morrowind,https://www.metacritic.com/game/pc/the-elder-scrolls-iii-morrowind
Rocksmith 2014 Edition,https://www.metacritic.com/game/pc/rocksmith-2014-edition
Fallout,https://www.metacritic.com/game/pc/fallout
World Soccer Winning Eleven 9,https://www.metacritic.com/game/pc/world-soccer-winning-eleven-9
Worldwide Soccer Manager 2005,https://www.metacritic.com/game/pc/worldwide-soccer-manager-2005
Dead Cells,https://www.metacritic.com/game/pc/dead-cells
Left 4 Dead,https://www.metacritic.com/game/pc/left-4-dead
Left 4 Dead 2,https://www.metacritic.com/game/pc/left-4-dead-2
F1 2017,https://www.metacritic.com/game/pc/f1-2017
Devil May Cry 5,https://www.metacritic.com/game/pc/devil-may-cry-5
NASCAR Racing 2002 Season,https://www.metacritic.com/game/pc/nascar-racing-2002-season
Mass Effect,https://www.metacritic.com/game/pc/mass-effect
Combat Mission: Barbarossa to Berlin,https://www.metacritic.com/game/pc/combat-mission-barbarossa-to-berlin
Homeworld: Cataclysm,https://www.metacritic.com/game/pc/homeworld-cataclysm
The Walking Dead: Episode 5 - No Time Left,https://www.metacritic.com/game/pc/the-walking-dead-episode-5---no-time-left
Guild Wars,https://www.metacritic.com/game/pc/guild-wars
Borderlands 2,https://www.metacritic.com/game/pc/borderlands-2
Slay the Spire,https://www.metacritic.com/game/pc/slay-the-spire
Max Payne,https://www.metacritic.com/game/pc/max-payne
Out of the Park Baseball 15,https://www.metacritic.com/game/pc/out-of-the-park-baseball-15
World in Conflict,https://www.metacritic.com/game/pc/world-in-conflict
NASCAR Racing 4,https://www.metacritic.com/game/pc/nascar-racing-4
Duke Nukem 3D,https://www.metacritic.com/game/pc/duke-nukem-3d
Far Cry,https://www.metacritic.com/game/pc/far-cry
Nuclear Throne,https://www.metacritic.com/game/pc/nuclear-throne
Lone Echo,https://www.metacritic.com/game/pc/lone-echo
FIFA Soccer 12,https://www.metacritic.com/game/pc/fifa-soccer-12
XCOM: Enemy Unknown,https://www.metacritic.com/game/pc/xcom-enemy-unknown
Mass Effect 3,https://www.metacritic.com/game/pc/mass-effect-3
Rise of Nations,https://www.metacritic.com/game/pc/rise-of-nations
NASCAR Racing 2003 Season,https://www.metacritic.com/game/pc/nascar-racing-2003-season
Descent 3,https://www.metacritic.com/game/pc/descent-3
The Curse of Monkey Island,https://www.metacritic.com/game/pc/the-curse-of-monkey-island
Rez Infinite,https://www.metacritic.com/game/pc/rez-infinite
Battlefield 3,https://www.metacritic.com/game/pc/battlefield-3
Battlefield 1942,https://www.metacritic.com/game/pc/battlefield-1942
Madden NFL 2003,https://www.metacritic.com/game/pc/madden-nfl-2003
DiRT 2,https://www.metacritic.com/game/pc/dirt-2
Return of the Obra Dinn,https://www.metacritic.com/game/pc/return-of-the-obra-dinn
Stardew Valley,https://www.metacritic.com/game/pc/stardew-valley
Prince of Persia: The Sands of Time,https://www.metacritic.com/game/pc/prince-of-persia-the-sands-of-time
What Remains of Edith Finch,https://www.metacritic.com/game/pc/what-remains-of-edith-finch
Railroad Tycoon II,https://www.metacritic.com/game/pc/railroad-tycoon-ii
Asgard's Wrath,https://www.metacritic.com/game/pc/asgards-wrath
XCOM 2: War of the Chosen,https://www.metacritic.com/game/pc/xcom-2-war-of-the-chosen
DUSK,https://www.metacritic.com/game/pc/dusk
Microsoft Flight Simulator 2004: A Century of Flight,https://www.metacritic.com/game/pc/microsoft-flight-simulator-2004-a-century-of-flight
Medieval: Total War,https://www.metacritic.com/game/pc/medieval-total-war
Mafia,https://www.metacritic.com/game/pc/mafia
Sekiro: Shadows Die Twice,https://www.metacritic.com/game/pc/sekiro-shadows-die-twice
LIMBO,https://www.metacritic.com/game/pc/limbo
Crusader Kings II: The Old Gods,https://www.metacritic.com/game/pc/crusader-kings-ii-the-old-gods
Assassin's Creed: Brotherhood,https://www.metacritic.com/game/pc/assassins-creed-brotherhood
Superbike 2001,https://www.metacritic.com/game/pc/superbike-2001
F.E.A.R.,https://www.metacritic.com/game/pc/fear
Kerbal Space Program,https://www.metacritic.com/game/pc/kerbal-space-program
Tribes 2,https://www.metacritic.com/game/pc/tribes-2
Age of Empires II: The Conquerors Expansion,https://www.metacritic.com/game/pc/age-of-empires-ii-the-conquerors-expansion
Ori and the Will of the Wisps,https://www.metacritic.com/game/pc/ori-and-the-will-of-the-wisps
Tiger Woods PGA Tour 2004,https://www.metacritic.com/game/pc/tiger-woods-pga-tour-2004
Warcraft III: The Frozen Throne,https://www.metacritic.com/game/pc/warcraft-iii-the-frozen-throne
Starcraft,https://www.metacritic.com/game/pc/starcraft
Far Cry 3,https://www.metacritic.com/game/pc/far-cry-3
World Soccer Winning Eleven 8 International,https://www.metacritic.com/game/pc/world-soccer-winning-eleven-8-international
Torchlight II,https://www.metacritic.com/game/pc/torchlight-ii
XCOM 2,https://www.metacritic.com/game/pc/xcom-2
F1 2020,https://www.metacritic.com/game/pc/f1-2020
Cuphead,https://www.metacritic.com/game/pc/cuphead
Myth II: Soulblighter,https://www.metacritic.com/game/pc/myth-ii-soulblighter
Halo: The Master Chief Collection - Halo 3,https://www.metacritic.com/game/pc/halo-the-master-chief-collection---halo-3
Return to Castle Wolfenstein,https://www.metacritic.com/game/pc/return-to-castle-wolfenstein
Ori and the Blind Forest: Definitive Edition,https://www.metacritic.com/game/pc/ori-and-the-blind-forest-definitive-edition
Shogo: Mobile Armor Division,https://www.metacritic.com/game/pc/shogo-mobile-armor-division
Thirty Flights of Loving,https://www.metacritic.com/game/pc/thirty-flights-of-loving
